17.9730139268784+7.56444118122653i,86.4034572395047+86.4034572395047i,10.6098221402199+13.9555214273888i,-67.5940506145645+67.5940506145645i
17.9706364817838+7.57008747899121i,86.4053751032907+86.4053751032907i,10.6077929132516+13.9615688867185i,-67.597714580387+67.597714580387i
17.9682572628812+7.57573302954349i,86.407291523119+86.4072915231189i,10.605761977548+13.9676156296423i,-67.6013792050214+67.6013792050214i
17.9658762704053+7.58137783232613i,86.4092064987184+86.4092064987184i,10.6037293333171+13.9736616555557i,-67.6050444882118+67.6050444882119i
17.9634935045912+7.58702188678193i,86.4111200298183+86.4111200298183i,10.6016949807673+13.9797069638542i,-67.6087104297025+67.6087104297025i
17.9611089656741+7.59266519235381i,86.4130321161482+86.4130321161482i,10.5996589201068+13.9857515539336i,-67.6123770292373+67.6123770292374i
17.9587226538893+7.59830774848474i,86.4149427574378+86.4149427574378i,10.5976211515444+13.9917954251896i,-67.6160442865603+67.6160442865603i
17.9563345694724+7.60394955461776i,86.4168519534169+86.4168519534169i,10.5955816752888+13.9978385770179i,-67.6197122014152+67.6197122014152i
17.953944712659+7.60959061019599i,86.4187597038155+86.4187597038155i,10.5935404915489+14.0038810088145i,-67.6233807735456+67.6233807735456i
17.9515530836852+7.61523091466263i,86.420666008364+86.420666008364i,10.5914976005338+14.0099227199753i,-67.6270500026953+67.6270500026953i
17.9491596827869+7.62087046746095i,86.4225708667928+86.4225708667928i,10.5894530024527+14.0159637098965i,-67.6307198886076+67.6307198886076i
17.9467645102004+7.62650926803428i,86.4244742788325+86.4244742788325i,10.5874066975151+14.0220039779741i,-67.6343904310259+67.6343904310259i
17.9443675661621+7.63214731582605i,86.4263762442141+86.426376244214i,10.5853586859304+14.0280435236043i,-67.6380616296936+67.6380616296936i
17.9419688509086+7.63778461027975i,86.4282767626684+86.4282767626684i,10.5833089679085+14.0340823461834i,-67.6417334843537+67.6417334843537i
17.9395683646767+7.64342115083893i,86.4301758339269+86.4301758339269i,10.5812575436593+14.0401204451077i,-67.6454059947493+67.6454059947493i
17.9371661077033+7.64905693694726i,86.4320734577209+86.4320734577209i,10.5792044133928+14.0461578197738i,-67.6490791606234+67.6490791606234i
17.9347620802255+7.65469196804842i,86.4339696337821+86.4339696337821i,10.5771495773192+14.052194469578i,-67.6527529817187+67.6527529817188i
17.9323562824807+7.66032624358623i,86.4358643618424+86.4358643618424i,10.575093035649+14.058230393917i,-67.6564274577781+67.6564274577782i
17.9299487147062+7.66595976300453i,86.4377576416337+86.4377576416337i,10.5730347885926+14.0642655921874i,-67.6601025885442+67.6601025885442i
17.9275393771398+7.67159252574728i,86.4396494728883+86.4396494728882i,10.5709748363608+14.070300063786i,-67.6637783737594+67.6637783737594i
17.9251282700192+7.67722453125847i,86.4415398553386+86.4415398553386i,10.5689131791645+14.0763338081095i,-67.6674548131661+67.6674548131661i
17.9227153935825+7.68285577898221i,86.4434287887173+86.4434287887172i,10.5668498172147+14.0823668245549i,-67.6711319065068+67.6711319065068i
17.9203007480678+7.68848626836264i,86.4453162727571+86.4453162727571i,10.5647847507227+14.0883991125192i,-67.6748096535235+67.6748096535235i
17.9178843337134+7.69411599884402i,86.4472023071912+86.4472023071912i,10.5627179798997+14.0944306713993i,-67.6784880539583+67.6784880539583i
17.9154661507579+7.69974496987064i,86.4490868917527+86.4490868917527i,10.5606495049573+14.1004615005924i,-67.6821671075533+67.6821671075534i
17.9130461994399+7.70537318088691i,86.450970026175+86.450970026175i,10.5585793261073+14.1064915994957i,-67.6858468140503+67.6858468140504i
17.9106244799984+7.71100063133727i,86.4528517101919+86.4528517101919i,10.5565074435614+14.1125209675065i,-67.6895271731911+67.6895271731911i
17.9082009926722+7.71662732066628i,86.454731943537+86.454731943537i,10.5544338575318+14.1185496040221i,-67.6932081847173+67.6932081847173i
17.9057757377008+7.72225324831853i,86.4566107259444+86.4566107259444i,10.5523585682305+14.12457750844i,-67.6968898483705+67.6968898483705i
17.9033487153234+7.72787841373873i,86.4584880571484+86.4584880571484i,10.5502815758699+14.1306046801576i,-67.7005721638921+67.7005721638921i
17.9009199257796+7.73350281637162i,86.4603639368833+86.4603639368833i,10.5482028806626+14.1366311185725i,-67.7042551310235+67.7042551310235i
17.8984893693091+7.73912645566206i,86.4622383648837+86.4622383648837i,10.5461224828212+14.1426568230825i,-67.7079387495058+67.7079387495058i
17.8960570461519+7.74474933105494i,86.4641113408845+86.4641113408845i,10.5440403825585+14.1486817930851i,-67.7116230190803+67.7116230190803i
17.8936229565481+7.75037144199527i,86.4659828646207+86.4659828646207i,10.5419565800875+14.1547060279784i,-67.7153079394879+67.7153079394879i
17.8911871007378+7.75599278792811i,86.4678529358274+86.4678529358274i,10.5398710756215+14.1607295271601i,-67.7189935104696+67.7189935104696i
17.8887494789616+7.76161336829859i,86.4697215542401+86.4697215542401i,10.5377838693737+14.1667522900282i,-67.722679731766+67.722679731766i
17.88631009146+7.76723318255194i,86.4715887195944+86.4715887195944i,10.5356949615576+14.1727743159809i,-67.726366603118+67.726366603118i
17.8838689384738+7.77285223013344i,86.473454431626+86.473454431626i,10.5336043523869+14.1787956044161i,-67.7300541242662+67.7300541242662i
17.8814260202441+7.77847051048845i,86.475318690071+86.475318690071i,10.5315120420753+14.1848161547321i,-67.7337422949509+67.7337422949509i
17.8789813370118+7.78408802306243i,86.4771814946656+86.4771814946656i,10.5294180308369+14.1908359663272i,-67.7374311149125+67.7374311149126i
17.8765348890183+7.78970476730089i,86.4790428451461+86.4790428451461i,10.5273223188858+14.1968550385998i,-67.7411205838914+67.7411205838914i
17.8740866765052+7.79532074264943i,86.4809027412493+86.4809027412492i,10.5252249064362+14.2028733709483i,-67.7448107016277+67.7448107016277i
17.8716366997139+7.80093594855371i,86.4827611827117+86.4827611827117i,10.5231257937027+14.2088909627711i,-67.7485014678614+67.7485014678614i
17.8691849588865+7.80655038445948i,86.4846181692706+86.4846181692705i,10.5210249808999+14.2149078134671i,-67.7521928823325+67.7521928823325i
17.8667314542648+7.81216404981256i,86.4864737006629+86.4864737006629i,10.5189224682426+14.2209239224346i,-67.7558849447807+67.7558849447807i
17.8642761860911+7.81777694405886i,86.4883277766263+86.4883277766262i,10.5168182559457+14.2269392890727i,-67.7595776549459+67.7595776549459i
17.8618191546077+7.82338906664433i,86.4901803968981+86.4901803968981i,10.5147123442243+14.23295391278i,-67.7632710125676+67.7632710125676i
17.8593603600571+7.82900041701505i,86.4920315612163+86.4920315612163i,10.5126047332937+14.2389677929555i,-67.7669650173854+67.7669650173854i
17.856899802682+7.83461099461712i,86.4938812693188+86.4938812693187i,10.5104954233694+14.2449809289982i,-67.7706596691386+67.7706596691386i
17.8544374827253+7.84022079889677i,86.4957295209438+86.4957295209437i,10.5083844146669+14.2509933203071i,-67.7743549675665+67.7743549675665i
17.8519734004301+7.84582982930025i,86.4975763158296+86.4975763158296i,10.5062717074021+14.2570049662814i,-67.7780509124084+67.7780509124084i
17.8495075560395+7.85143808527393i,86.499421653715+86.499421653715i,10.5041573017907+14.2630158663203i,-67.7817475034033+67.7817475034033i
17.8470399497969+7.85704556626425i,86.5012655343386+86.5012655343386i,10.502041198049+14.2690260198231i,-67.7854447402902+67.7854447402902i
17.844570581946+7.8626522717177i,86.5031079574395+86.5031079574395i,10.4999233963932+14.2750354261893i,-67.7891426228079+67.7891426228079i
17.8420994527304+7.86825820108088i,86.5049489227568+86.5049489227568i,10.4978038970397+14.2810440848182i,-67.7928411506952+67.7928411506952i
17.8396265623941+7.87386335380044i,86.5067884300299+86.5067884300299i,10.495682700205+14.2870519951094i,-67.7965403236907+67.7965403236907i
17.8371519111812+7.87946772932313i,86.5086264789984+86.5086264789984i,10.4935598061059+14.2930591564626i,-67.800240141533+67.800240141533i
17.8346754993359+7.88507132709576i,86.5104630694021+86.5104630694021i,10.4914352149594+14.2990655682773i,-67.8039406039606+67.8039406039606i
17.8321973271027+7.89067414656522i,86.512298200981+86.512298200981i,10.4893089269824+14.3050712299535i,-67.8076417107117+67.8076417107117i
17.8297173947261+7.89627618717848i,86.5141318734753+86.5141318734753i,10.4871809423922+14.3110761408909i,-67.8113434615245+67.8113434615245i
17.827235702451+7.90187744838259i,86.5159640866253+86.5159640866253i,10.4850512614062+14.3170803004895i,-67.8150458561372+67.8150458561372i
17.8247522505223+7.90747792962466i,86.5177948401716+86.5177948401716i,10.482919884242+14.3230837081493i,-67.8187488942878+67.8187488942878i
17.8222670391851+7.9130776303519i,86.519624133855+86.519624133855i,10.4807868111172+14.3290863632704i,-67.8224525757141+67.8224525757141i
17.8197800686848+7.91867655001159i,86.5214519674166+86.5214519674166i,10.4786520422497+14.3350882652531i,-67.8261569001539+67.8261569001539i
17.8172913392668+7.92427468805106i,86.5232783405974+86.5232783405974i,10.4765155778575+14.3410894134974i,-67.829861867345+67.829861867345i
17.8148008511768+7.92987204391777i,86.5251032531389+86.5251032531389i,10.4743774181589+14.3470898074039i,-67.8335674770248+67.8335674770248i
17.8123086046607+7.93546861705922i,86.5269267047827+86.5269267047826i,10.4722375633723+14.3530894463728i,-67.8372737289309+67.8372737289309i
17.8098145999643+7.94106440692298i,86.5287486952704+86.5287486952704i,10.470096013716+14.3590883298047i,-67.8409806228006+67.8409806228006i
17.8073188373339+7.94665941295673i,86.5305692243442+86.5305692243442i,10.4679527694089+14.3650864571001i,-67.8446881583712+67.8446881583712i
17.8048213170158+7.9522536346082i,86.5323882917462+86.5323882917462i,10.4658078306698+14.3710838276598i,-67.8483963353796+67.8483963353797i
17.8023220392566+7.95784707132522i,86.5342058972188+86.5342058972188i,10.4636611977176+14.3770804408844i,-67.8521051535631+67.8521051535632i
17.7998210043029+7.96343972255566i,86.5360220405046+86.5360220405046i,10.4615128707716+14.3830762961748i,-67.8558146126586+67.8558146126586i
17.7973182124016+7.96903158774751i,86.5378367213464+86.5378367213463i,10.459362850051+14.3890713929318i,-67.8595247124027+67.8595247124027i
17.7948136637998+7.97462266634883i,86.539649939487+86.539649939487i,10.4572111357755+14.3950657305564i,-67.8632354525323+67.8632354525324i
17.7923073587446+7.98021295780772i,86.5414616946699+86.5414616946699i,10.4550577281646+14.4010593084497i,-67.866946832784+67.866946832784i
17.7897992974835+7.98580246157241i,86.5432719866383+86.5432719866382i,10.4529026274381+14.4070521260128i,-67.8706588528941+67.8706588528941i
17.787289480264+7.99139117709116i,86.5450808151357+86.5450808151357i,10.450745833816+14.413044182647i,-67.8743715125992+67.8743715125992i
17.7847779073338+7.99697910381236i,86.5468881799061+86.5468881799061i,10.4485873475185+14.4190354777535i,-67.8780848116354+67.8780848116354i
17.7822645789409+8.00256624118442i,86.5486940806935+86.5486940806934i,10.4464271687659+14.4250260107336i,-67.8817987497389+67.8817987497389i
17.7797494953333+8.00815258865587i,86.5504985172418+86.5504985172418i,10.4442652977787+14.4310157809889i,-67.8855133266459+67.8855133266459i
17.7772326567593+8.0137381456753i,86.5523014892957+86.5523014892957i,10.4421017347774+14.4370047879209i,-67.8892285420921+67.8892285420921i
17.7747140634673+8.01932291169139i,86.5541029965997+86.5541029965997i,10.4399364799829+14.4429930309312i,-67.8929443958136+67.8929443958136i
17.7721937157059+8.02490688615289i,86.5559030388985+86.5559030388985i,10.437769533616+14.4489805094215i,-67.8966608875459+67.8966608875459i
17.7696716137239+8.03049006850862i,86.5577016159372+86.5577016159372i,10.4356008958981+14.4549672227936i,-67.9003780170247+67.9003780170247i
17.7671477577702+8.03607245820749i,86.559498727461+86.559498727461i,10.4334305670501+14.4609531704493i,-67.9040957839856+67.9040957839856i
17.764622148094+8.04165405469849i,86.5612943732152+86.5612943732152i,10.4312585472938+14.4669383517906i,-67.9078141881639+67.9078141881639i
17.7620947849445+8.04723485743068i,86.5630885529455+86.5630885529455i,10.4290848368505+14.4729227662195i,-67.911533229295+67.911533229295i
17.7595656685712+8.0528148658532i,86.5648812663977+86.5648812663976i,10.4269094359422+14.4789064131381i,-67.9152529071139+67.9152529071139i
17.7570347992238+8.05839407941527i,86.5666725133177+86.5666725133177i,10.4247323447907+14.4848892919486i,-67.9189732213559+67.9189732213559i
17.754502177152+8.0639724975662i,86.5684622934518+86.5684622934518i,10.422553563618+14.4908714020532i,-67.9226941717558+67.9226941717558i
17.7519678026059+8.06955011975535i,86.5702506065464+86.5702506065464i,10.4203730926465+14.4968527428543i,-67.9264157580486+67.9264157580486i
17.7494316758356+8.07512694543219i,86.572037452348+86.572037452348i,10.4181909320985+14.5028333137544i,-67.9301379799689+67.9301379799689i
17.7468937970914+8.08070297404624i,86.5738228306036+86.5738228306036i,10.4160070821967+14.5088131141559i,-67.9338608372514+67.9338608372514i
17.7443541666238+8.08627820504712i,86.57560674106+86.57560674106i,10.4138215431636+14.5147921434614i,-67.9375843296308+67.9375843296308i
17.7418127846836+8.09185263788453i,86.5773891834646+86.5773891834646i,10.4116343152223+14.5207704010735i,-67.9413084568413+67.9413084568413i
17.7392696515215+8.09742627200823i,86.5791701575647+86.5791701575647i,10.4094453985958+14.5267478863951i,-67.9450332186173+67.9450332186173i
17.7367247673886+8.10299910686807i,86.5809496631079+86.5809496631079i,10.4072547935073+14.532724598829i,-67.948758614693+67.948758614693i
17.734178132536+8.10857114191398i,86.5827276998421+86.5827276998421i,10.4050625001801+14.5387005377781i,-67.9524846448026+67.9524846448026i
17.7316297472153+8.11414237659598i,86.5845042675152+86.5845042675152i,10.4028685188378+14.5446757026454i,-67.9562113086799+67.9562113086799i
17.7290796116778+8.11971281036413i,86.5862793658756+86.5862793658756i,10.4006728497042+14.5506500928339i,-67.959938606059+67.959938606059i
17.7265277261753+8.12528244266861i,86.5880529946715+86.5880529946715i,10.3984754930029+14.5566237077468i,-67.9636665366735+67.9636665366735i
17.7239740909597+8.13085127295967i,86.5898251536517+86.5898251536517i,10.3962764489582+14.5625965467874i,-67.9673951002572+67.9673951002572i
17.721418706283+8.13641930068763i,86.591595842565+86.591595842565i,10.3940757177941+14.568568609359i,-67.9711242965436+67.9711242965436i
17.7188615723975+8.14198652530288i,86.5933650611604+86.5933650611603i,10.391873299735+14.574539894865i,-67.9748541252661+67.9748541252661i
17.7163026895556+8.14755294625592i,86.595132809187+86.595132809187i,10.3896691950054+14.5805104027089i,-67.9785845861581+67.9785845861582i
17.7137420580099+8.1531185629973i,86.5968990863945+86.5968990863945i,10.3874634038299+14.5864801322942i,-67.9823156789529+67.9823156789529i
17.7111796780131+8.15868337497766i,86.5986638925323+86.5986638925323i,10.3852559264334+14.5924490830246i,-67.9860474033835+67.9860474033835i
17.7086155498181+8.16424738164773i,86.6004272273504+86.6004272273504i,10.3830467630409+14.5984172543039i,-67.989779759183+67.989779759183i
17.706049673678+8.1698105824583i,86.6021890905988+86.6021890905988i,10.3808359138775+14.6043846455358i,-67.9935127460842+67.9935127460842i
17.7034820498461+8.17537297686026i,86.6039494820276+86.6039494820276i,10.3786233791686+14.6103512561243i,-67.99724636382+67.99724636382i
17.7009126785758+8.18093456430455i,86.6057084013874+86.6057084013874i,10.3764091591395+14.6163170854733i,-68.000980612123+68.000980612123i
17.6983415601208+8.18649534424223i,86.6074658484289+86.6074658484289i,10.3741932540159+14.6222821329869i,-68.0047154907259+68.0047154907259i
17.6957686947348+8.19205531612441i,86.6092218229028+86.6092218229028i,10.3719756640237+14.6282463980693i,-68.008450999361+68.008450999361i
17.6931940826718+8.19761447940228i,86.6109763245602+86.6109763245602i,10.3697563893888+14.6342098801246i,-68.0121871377609+68.0121871377609i
17.690617724186+8.20317283352712i,86.6127293531523+86.6127293531523i,10.3675354303372+14.6401725785573i,-68.0159239056576+68.0159239056576i
17.6880396195315+8.2087303779503i,86.6144809084307+86.6144809084307i,10.3653127870952+14.6461344927716i,-68.0196613027834+68.0196613027834i
17.6854597689629+8.21428711212325i,86.616230990147+86.616230990147i,10.3630884598894+14.652095622172i,-68.0233993288703+68.0233993288703i
17.6828781727349+8.21984303549748i,86.617979598053+86.617979598053i,10.3608624489462+14.6580559661632i,-68.0271379836502+68.0271379836502i
17.6802948311022+8.2253981475246i,86.6197267319008+86.6197267319008i,10.3586347544925+14.6640155241498i,-68.030877266855+68.030877266855i
17.6777097443199+8.23095244765627i,86.6214723914427+86.6214723914427i,10.3564053767551+14.6699742955364i,-68.0346171782163+68.0346171782163i
17.675122912643+8.23650593534427i,86.6232165764312+86.6232165764312i,10.3541743159612+14.675932279728i,-68.0383577174658+68.0383577174658i
17.672534336327+8.24205861004043i,86.6249592866189+86.6249592866189i,10.351941572338+14.6818894761293i,-68.0420988843348+68.0420988843348i
17.6699440156274+8.24761047119665i,86.6267005217587+86.6267005217587i,10.3497071461128+14.6878458841454i,-68.0458406785549+68.0458406785549i
17.6673519507998+8.25316151826496i,86.6284402816037+86.6284402816037i,10.3474710375132+14.6938015031813i,-68.0495830998573+68.0495830998573i
17.6647581421001+8.25871175069742i,86.6301785659072+86.6301785659072i,10.3452332467671+14.6997563326421i,-68.0533261479731+68.0533261479731i
17.6621625897843+8.26426116794619i,86.6319153744227+86.6319153744227i,10.3429937741021+14.7057103719332i,-68.0570698226334+68.0570698226335i
17.6595652941086+8.26980976946351i,86.6336507069038+86.6336507069038i,10.3407526197464+14.7116636204598i,-68.0608141235692+68.0608141235692i
17.6569662553294+8.2753575547017i,86.6353845631044+86.6353845631044i,10.3385097839282+14.7176160776272i,-68.0645590505113+68.0645590505113i
17.6543654737032+8.28090452311316i,86.6371169427788+86.6371169427787i,10.3362652668759+14.723567742841i,-68.0683046031903+68.0683046031903i
17.6517629494867+8.28645067415038i,86.638847845681+86.638847845681i,10.3340190688179+14.7295186155067i,-68.072050781337+68.072050781337i
17.6491586829369+8.29199600726592i,86.6405772715657+86.6405772715657i,10.331771189983+14.73546869503i,-68.0757975846818+68.0757975846818i
17.6465526743107+8.29754052191241i,86.6423052201876+86.6423052201876i,10.3295216305999+14.7414179808166i,-68.0795450129551+68.0795450129551i
17.6439449238654+8.30308421754259i,86.6440316913016+86.6440316913016i,10.3272703908978+14.7473664722723i,-68.0832930658872+68.0832930658873i
17.6413354318584+8.30862709360925i,86.6457566846628+86.6457566846628i,10.3250174711058+14.7533141688029i,-68.0870417432084+68.0870417432084i
17.6387241985473+8.31416914956529i,86.6474802000265+86.6474802000265i,10.3227628714531+14.7592610698146i,-68.0907910446486+68.0907910446486i
17.6361112241898+8.31971038486366i,86.6492022371482+86.6492022371482i,10.3205065921693+14.7652071747132i,-68.0945409699378+68.0945409699378i
17.6334965090438+8.32525079895742i,86.6509227957837+86.6509227957837i,10.3182486334841+14.7711524829051i,-68.0982915188059+68.0982915188059i
17.6308800533674+8.3307903912997i,86.6526418756889+86.6526418756889i,10.3159889956271+14.7770969937963i,-68.1020426909826+68.1020426909826i
17.6282618574189+8.3363291613437i,86.6543594766199+86.6543594766199i,10.3137276788285+14.7830407067933i,-68.1057944861976+68.1057944861976i
17.6256419214567+8.34186710854271i,86.6560755983332+86.6560755983331i,10.3114646833184+14.7889836213024i,-68.1095469041803+68.1095469041803i
17.6230202457395+8.34740423235011i,86.6577902405851+86.6577902405851i,10.3092000093269+14.7949257367301i,-68.1132999446603+68.1132999446603i
17.6203968305259+8.35294053221936i,86.6595034031325+86.6595034031325i,10.3069336570846+14.8008670524829i,-68.1170536073667+68.1170536073667i
17.617771676075+8.35847600760397i,86.6612150857323+86.6612150857323i,10.3046656268221+14.8068075679676i,-68.1208078920289+68.1208078920289i
17.6151447826458+8.36401065795757i,86.6629252881417+86.6629252881417i,10.3023959187702+14.8127472825908i,-68.1245627983758+68.1245627983758i
17.6125161504976+8.36954448273386i,86.664634010118+86.664634010118i,10.3001245331597+14.8186861957594i,-68.1283183261364+68.1283183261364i
17.60988577989+8.37507748138662i,86.6663412514188+86.6663412514188i,10.2978514702218+14.8246243068802i,-68.1320744750397+68.1320744750397i
17.6072536710825+8.3806096533697i,86.6680470118019+86.6680470118019i,10.2955767301876+14.8305616153604i,-68.1358312448144+68.1358312448144i
17.6046198243349+8.38614099813705i,86.6697512910252+86.6697512910252i,10.2933003132888+14.8364981206068i,-68.139588635189+68.1395886351891i
17.6019842399072+8.3916715151427i,86.6714540888469+86.6714540888469i,10.2910222197567+14.8424338220268i,-68.1433466458923+68.1433466458923i
17.5993469180597+8.39720120384073i,86.6731554050255+86.6731554050255i,10.2887424498231+14.8483687190275i,-68.1471052766525+68.1471052766525i
17.5967078590525+8.40273006368536i,86.6748552393194+86.6748552393194i,10.28646100372+14.8543028110162i,-68.1508645271981+68.1508645271981i
17.5940670631461+8.40825809413083i,86.6765535914875+86.6765535914875i,10.2841778816793+14.8602360974004i,-68.1546243972572+68.1546243972572i
17.5914245306013+8.41378529463151i,86.6782504612887+86.6782504612887i,10.2818930839333+14.8661685775876i,-68.1583848865579+68.1583848865579i
17.5887802616789+8.41931166464183i,86.6799458484824+86.6799458484823i,10.2796066107144+14.8721002509854i,-68.1621459948282+68.1621459948282i
17.5861342566399+8.4248372036163i,86.6816397528278+86.6816397528277i,10.277318462255+14.8780311170013i,-68.165907721796+68.165907721796i
17.5834865157454+8.43036191100951i,86.6833321740846+86.6833321740846i,10.2750286387879+14.8839611750433i,-68.1696700671891+68.1696700671891i
17.5808370392568+8.43588578627615i,86.6850231120125+86.6850231120125i,10.2727371405459+14.8898904245191i,-68.1734330307351+68.1734330307351i
17.5781858274356+8.44140882887098i,86.6867125663718+86.6867125663718i,10.270443967762+14.8958188648366i,-68.1771966121615+68.1771966121616i
17.5755328805436+8.44693103824883i,86.6884005369224+86.6884005369224i,10.2681491206694+14.9017464954038i,-68.1809608111959+68.180960811196i
17.5728781988425+8.45245241386465i,86.6900870234249+86.6900870234249i,10.2658525995014+14.9076733156289i,-68.1847256275656+68.1847256275656i
17.5702217825944+8.45797295517342i,86.69177202564+86.6917720256399i,10.2635544044916+14.91359932492i,-68.1884910609977+68.1884910609977i
17.5675636320615+8.46349266163025i,86.6934555433283+86.6934555433283i,10.2612545358734+14.9195245226854i,-68.1922571112194+68.1922571112195i
17.5649037475062+8.4690115326903i,86.6951375762511+86.6951375762511i,10.2589529938809+14.9254489083334i,-68.1960237779578+68.1960237779578i
17.5622421291911+8.47452956780884i,86.6968181241695+86.6968181241695i,10.2566497787479+14.9313724812725i,-68.1997910609396+68.1997910609396i
17.5595787773788+8.48004676644118i,86.698497186845+86.698497186845i,10.2543448907085+14.9372952409112i,-68.2035589598917+68.2035589598917i
17.5569136923322+8.48556312804277i,86.7001747640393+86.7001747640392i,10.2520383299971+14.9432171866581i,-68.2073274745407+68.2073274745407i
17.5542468743144+8.4910786520691i,86.7018508555141+86.7018508555141i,10.2497300968481+14.9491383179219i,-68.2110966046132+68.2110966046132i
17.5515783235886+8.49659333797575i,86.7035254610317+86.7035254610317i,10.2474201914961+14.9550586341113i,-68.2148663498357+68.2148663498357i
17.5489080404183+8.50210718521839i,86.7051985803542+86.7051985803542i,10.2451086141759+14.9609781346353i,-68.2186367099345+68.2186367099345i
17.546236025067+8.50762019325278i,86.7068702132442+86.7068702132442i,10.2427953651224+14.9668968189027i,-68.2224076846359+68.2224076846359i
17.5435622777984+8.51313236153474i,86.7085403594643+86.7085403594643i,10.2404804445706+14.9728146863227i,-68.2261792736658+68.2261792736659i
17.5408867988764+8.5186436895202i,86.7102090187775+86.7102090187775i,10.2381638527559+14.9787317363044i,-68.2299514767506+68.2299514767506i
17.5382095885653+8.52415417666515i,86.7118761909467+86.7118761909467i,10.2358455899135+14.9846479682569i,-68.2337242936158+68.2337242936158i
17.5355306471291+8.52966382242567i,86.7135418757354+86.7135418757354i,10.2335256562792+14.9905633815895i,-68.2374977239875+68.2374977239875i
17.5328499748323+8.53517262625794i,86.7152060729071+86.7152060729071i,10.2312040520886+14.9964779757118i,-68.2412717675912+68.2412717675912i
17.5301675719396+8.54068058761819i,86.7168687822254+86.7168687822254i,10.2288807775776+15.0023917500329i,-68.2450464241526+68.2450464241526i
17.5274834387156+8.54618770596276i,86.7185300034542+86.7185300034542i,10.2265558329822+15.0083047039627i,-68.248821693397+68.2488216933971i
17.5247975754254+8.55169398074807i,86.7201897363578+86.7201897363578i,10.2242292185387+15.0142168369106i,-68.25259757505+68.25259757505i
17.5221099823341+8.55719941143061i,86.7218479807004+86.7218479807004i,10.2219009344833+15.0201281482865i,-68.2563740688366+68.2563740688366i
17.5194206597068+8.56270399746697i,86.7235047362466+86.7235047362466i,10.2195709810527+15.0260386375002i,-68.2601511744821+68.2601511744821i
17.5167296078092+8.56820773831381i,86.7251600027611+86.7251600027611i,10.2172393584835+15.0319483039614i,-68.2639288917114+68.2639288917115i
17.5140368269068+8.57371063342787i,86.7268137800089+86.7268137800089i,10.2149060670125+15.0378571470803i,-68.2677072202496+68.2677072202496i
17.5113423172653+8.57921268226599i,86.7284660677551+86.7284660677551i,10.2125711068767+15.0437651662669i,-68.2714861598213+68.2714861598213i
17.5086460791508+8.58471388428509i,86.7301168657651+86.7301168657651i,10.2102344783133+15.0496723609314i,-68.2752657101513+68.2752657101513i
17.5059481128294+8.59021423894216i,86.7317661738045+86.7317661738044i,10.2078961815596+15.055578730484i,-68.2790458709642+68.2790458709642i
17.5032484185674+8.59571374569429i,86.7334139916389+86.7334139916389i,10.2055562168531+15.061484274335i,-68.2828266419843+68.2828266419844i
17.5005469966313+8.60121240399864i,86.7350603190346+86.7350603190345i,10.2032145844315+15.0673889918949i,-68.2866080229362+68.2866080229363i
17.4978438472877+8.60671021331246i,86.7367051557575+86.7367051557575i,10.2008712845324+15.0732928825742i,-68.2903900135441+68.2903900135441i
17.4951389708034+8.61220717309309i,86.7383485015741+86.7383485015741i,10.1985263173939+15.0791959457835i,-68.294172613532+68.2941726135321i
17.4924323674455+8.61770328279794i,86.739990356251+86.739990356251i,10.196179683254+15.0850981809334i,-68.2979558226241+68.2979558226241i
17.489724037481+8.62319854188451i,86.741630719555+86.741630719555i,10.1938313823511+15.0909995874348i,-68.3017396405443+68.3017396405443i
17.4870139811774+8.6286929498104i,86.7432695912532+86.7432695912532i,10.1914814149235+15.0969001646985i,-68.3055240670163+68.3055240670163i
17.484302198802+8.63418650603327i,86.7449069711127+86.7449069711127i,10.1891297812099+15.1027999121354i,-68.3093091017639+68.3093091017639i
17.4815886906227+8.63967921001086i,86.746542858901+86.746542858901i,10.1867764814491+15.1086988291566i,-68.3130947445106+68.3130947445106i
17.4788734569071+8.64517106120103i,86.7481772543856+86.7481772543856i,10.1844215158798+15.1145969151731i,-68.31688099498+68.31688099498i
17.4761564979234+8.6506620590617i,86.7498101573346+86.7498101573345i,10.1820648847412+15.1204941695963i,-68.3206678528955+68.3206678528955i
17.4734378139397+8.65615220305086i,86.7514415675158+86.7514415675157i,10.1797065882725+15.1263905918374i,-68.3244553179802+68.3244553179802i
17.4707174052244+8.66164149262661i,86.7530714846975+86.7530714846975i,10.177346626713+15.1322861813077i,-68.3282433899573+68.3282433899573i
17.4679952720459+8.66712992724712i,86.7546999086483+86.7546999086483i,10.1749850003024+15.1381809374188i,-68.3320320685499+68.3320320685499i
17.465271414673+8.67261750637066i,86.7563268391367+86.7563268391367i,10.1726217092803+15.1440748595822i,-68.3358213534809+68.3358213534809i
17.4625458333745+8.67810422945556i,86.7579522759317+86.7579522759317i,10.1702567538866+15.1499679472096i,-68.3396112444731+68.3396112444731i
17.4598185284195+8.68359009596026i,86.7595762188023+86.7595762188023i,10.1678901343613+15.1558601997127i,-68.3434017412493+68.3434017412493i
17.4570895000772+8.68907510534326i,86.7611986675179+86.7611986675179i,10.1655218509445+15.1617516165033i,-68.347192843532+68.347192843532i
17.4543587486168+8.69455925706317i,86.7628196218478+86.7628196218478i,10.1631519038767+15.1676421969933i,-68.3509845510438+68.3509845510438i
